gene	pc_outlier	pd_outlier	sample_id	expression_in_log2tpm1	pc_high	is_top_5	SS18_fusion_partner	cluster	histology	num_total_samples	Is_a_cancer_gene?	Is a TH druggable gene?	n_ss_samples_with_upoutlier	pct_ss_samples_with_upoutlier
SHISA2	pc_up	NA	THR39_1369_S01	7.20877084845	6.07976961136	top5	SSX2	1	NA	36	FALSE	FALSE	29	80.55555555555556
SHISA2	pc_up	NA	THR39_1374_S01	6.56559717585	6.07976961136	top5	SSX2	3	NA	36	FALSE	FALSE	29	80.55555555555556
SHISA2	pc_up	NA	THR39_1378_S01	6.63023071586	6.07976961136	top5	SSX2	2	NA	36	FALSE	FALSE	29	80.55555555555556
COL9A3	pc_up	NA	TCGA-DX-AB3B-01	8.65328474401	6.8579916954	top5	SSX1	2	monophasic	36	FALSE	FALSE	26	72.22222222222221
COL9A3	pc_up	NA	TCGA-MJ-A850-01	8.15865282918	6.8579916954	top5	SSX1	2	monophasic	36	FALSE	FALSE	26	72.22222222222221
COL9A3	pc_up	NA	TCGA-DX-AB3C-01	8.46488546723	6.8579916954	top5	SSX2	2	monophasic	36	FALSE	FALSE	26	72.22222222222221
COL9A3	pc_up	NA	TCGA-FX-A8OO-01	7.28566777091	6.8579916954	top5	SSX2	3	poorly differentiated	36	FALSE	FALSE	26	72.22222222222221
COL9A3	pc_up	NA	TCGA-WK-A8XT-01	8.61168933651	6.8579916954	top5	SSX2	1	monophasic	36	FALSE	FALSE	26	72.22222222222221
COL9A3	pc_up	NA	TCGA-Z4-AAPF-01	8.47146622338	6.8579916954	top5	SSX2	1	poorly differentiated	36	FALSE	FALSE	26	72.22222222222221
COL9A3	pc_up	NA	TH03_0112_S01	11.0641229867	6.8579916954	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
COL9A3	pc_up	NA	TH03_0112_S02	10.2856680757	6.8579916954	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
COL9A3	pc_up	NA	THR39_1360_S01	8.39664759049	6.85889434814	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
COL9A3	pc_up	NA	THR39_1361_S01	7.26416107129	6.85889434814	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
COL9A3	pc_up	NA	THR39_1362_S01	9.82746973838	6.85889434814	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
COL9A3	pc_up	NA	THR39_1364_S01	7.84661867505	6.85889434814	top5	SSX1	3	NA	36	FALSE	FALSE	26	72.22222222222221
COL9A3	pc_up	NA	THR39_1365_S01	8.35438163211	6.85889434814	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
COL9A3	pc_up	NA	THR39_1371_S01	8.80380823451	6.85889434814	top5	SSX1	2	NA	36	FALSE	FALSE	26	72.22222222222221
COL9A3	pc_up	NA	THR39_1373_S01	7.20799043323	6.85889434814	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
COL9A3	pc_up	NA	THR39_1375_S01	7.2476427429	6.85889434814	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
COL9A3	pc_up	NA	THR39_1377_S01	8.23668394456	6.85889434814	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
COL9A3	pc_up	NA	THR31_1386_S01	8.40582222051	6.85889434814	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
COL9A3	pc_up	NA	THR31_1392_S01	7.64486572301	6.85889434814	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
COL9A3	pc_up	NA	TH03_0156_S01	7.62344258066	6.8579916954	top5	SSX1	3	NA	36	FALSE	FALSE	26	72.22222222222221
COL9A3	pc_up	NA	THR39_1368_S01	9.51737412701	6.85889434814	top5	SSX2	1	NA	36	FALSE	FALSE	26	72.22222222222221
COL9A3	pc_up	NA	THR39_1369_S01	9.50727929994	6.85889434814	top5	SSX2	1	NA	36	FALSE	FALSE	26	72.22222222222221
COL9A3	pc_up	NA	THR39_1372_S01	10.5625477242	6.85889434814	top5	SSX2	2	NA	36	FALSE	FALSE	26	72.22222222222221
COL9A3	pc_up	NA	THR39_1374_S01	7.39317591435	6.85889434814	top5	SSX2	3	NA	36	FALSE	FALSE	26	72.22222222222221
COL9A3	pc_up	NA	THR39_1378_S01	6.91528186587	6.85889434814	top5	SSX2	2	NA	36	FALSE	FALSE	26	72.22222222222221
COL9A3	pc_up	NA	TCGA-DX-A7EQ-01	9.30687732496	6.8579916954	top5	NA	2	monophasic	36	FALSE	FALSE	26	72.22222222222221
CRABP1	pc_up	NA	TCGA-DX-AB3B-01	8.39189752746	6.27272176743	top5	SSX1	2	monophasic	36	FALSE	FALSE	26	72.22222222222221
CRABP1	pc_up	NA	TCGA-MJ-A850-01	9.01379086152	6.27272176743	top5	SSX1	2	monophasic	36	FALSE	FALSE	26	72.22222222222221
CRABP1	pc_up	NA	TCGA-DX-A7EO-01	8.44803347954	6.27272176743	top5	SSX2	2	biphasic	36	FALSE	FALSE	26	72.22222222222221
CRABP1	pc_up	NA	TCGA-DX-A7ER-01	9.22880474837	6.27272176743	top5	SSX2	2	monophasic	36	FALSE	FALSE	26	72.22222222222221
CRABP1	pc_up	NA	TCGA-FX-A8OO-01	9.83757663895	6.27272176743	top5	SSX2	3	poorly differentiated	36	FALSE	FALSE	26	72.22222222222221
CRABP1	pc_up	NA	TCGA-WK-A8XT-01	6.90269739518	6.27272176743	top5	SSX2	1	monophasic	36	FALSE	FALSE	26	72.22222222222221
CRABP1	pc_up	NA	TCGA-Z4-AAPF-01	8.37983351114	6.27272176743	top5	SSX2	1	poorly differentiated	36	FALSE	FALSE	26	72.22222222222221
CRABP1	pc_up	NA	TH03_0112_S01	9.59553722712	6.27272176743	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
CRABP1	pc_up	NA	TH03_0112_S02	9.02306124974	6.27272176743	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
CRABP1	pc_up	NA	THR39_1360_S01	8.5187318281	6.27725362778	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
CRABP1	pc_up	NA	THR39_1361_S01	7.55635277216	6.27725362778	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
CRABP1	pc_up	NA	THR39_1362_S01	8.60351507887	6.27725362778	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
CRABP1	pc_up	NA	THR39_1363_S01	7.35860724912	6.27725362778	top5	SSX1	3	NA	36	FALSE	FALSE	26	72.22222222222221
CRABP1	pc_up	NA	THR39_1366_S01	6.53184928575	6.27725362778	top5	SSX1	2	NA	36	FALSE	FALSE	26	72.22222222222221
CRABP1	pc_up	NA	THR39_1367_S01	9.31290563899	6.27725362778	top5	SSX1	2	NA	36	FALSE	FALSE	26	72.22222222222221
CRABP1	pc_up	NA	THR39_1370_S01	8.0618841797	6.27725362778	top5	SSX1	3	NA	36	FALSE	FALSE	26	72.22222222222221
CRABP1	pc_up	NA	THR39_1371_S01	7.06748814149	6.27725362778	top5	SSX1	2	NA	36	FALSE	FALSE	26	72.22222222222221
CRABP1	pc_up	NA	THR39_1375_S01	8.02497340741	6.27725362778	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
CRABP1	pc_up	NA	THR39_1376_S01	6.33913738492	6.27725362778	top5	SSX1	3	NA	36	FALSE	FALSE	26	72.22222222222221
CRABP1	pc_up	NA	THR31_1386_S01	8.62340599885	6.27725362778	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
CRABP1	pc_up	NA	TH03_0156_S01	9.49319497996	6.27272176743	top5	SSX1	3	NA	36	FALSE	FALSE	26	72.22222222222221
CRABP1	pc_up	NA	TH27_0976_S01	7.50676377553	6.27272176743	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
CRABP1	pc_up	NA	THR39_1368_S01	8.38512900602	6.27725362778	top5	SSX2	1	NA	36	FALSE	FALSE	26	72.22222222222221
CRABP1	pc_up	NA	THR39_1369_S01	8.98655314976	6.27725362778	top5	SSX2	1	NA	36	FALSE	FALSE	26	72.22222222222221
CRABP1	pc_up	NA	THR39_1374_S01	8.54260629784	6.27725362778	top5	SSX2	3	NA	36	FALSE	FALSE	26	72.22222222222221
CRABP1	pc_up	NA	THR39_1378_S01	6.59320435406	6.27725362778	top5	SSX2	2	NA	36	FALSE	FALSE	26	72.22222222222221
GLT8D2	pc_up	NA	TCGA-DX-AB3B-01	7.06877696618	6.35685443878	top5	SSX1	2	monophasic	36	FALSE	FALSE	26	72.22222222222221
GLT8D2	pc_up	NA	TCGA-X6-A8C7-01	6.98224552137	6.35685443878	top5	SSX1	1	biphasic	36	FALSE	FALSE	26	72.22222222222221
GLT8D2	pc_up	NA	TCGA-WK-A8XT-01	6.44691770337	6.35685443878	top5	SSX2	1	monophasic	36	FALSE	FALSE	26	72.22222222222221
GLT8D2	pc_up	NA	TCGA-Z4-AAPF-01	7.09091196473	6.35685443878	top5	SSX2	1	poorly differentiated	36	FALSE	FALSE	26	72.22222222222221
GLT8D2	pc_up	NA	TH03_0112_S01	6.66419836929	6.35685443878	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
GLT8D2	pc_up	NA	TH03_0112_S02	6.5778819595	6.35685443878	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
GLT8D2	pc_up	NA	THR39_1360_S01	6.88569637334	6.35780668259	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
GLT8D2	pc_up	NA	THR39_1361_S01	7.59253178637	6.35780668259	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
GLT8D2	pc_up	NA	THR39_1363_S01	6.98743456692	6.35780668259	top5	SSX1	3	NA	36	FALSE	FALSE	26	72.22222222222221
GLT8D2	pc_up	NA	THR39_1364_S01	7.13391281424	6.35780668259	top5	SSX1	3	NA	36	FALSE	FALSE	26	72.22222222222221
GLT8D2	pc_up	NA	THR39_1365_S01	7.33396035082	6.35780668259	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
GLT8D2	pc_up	NA	THR39_1366_S01	7.38258079911	6.35780668259	top5	SSX1	2	NA	36	FALSE	FALSE	26	72.22222222222221
GLT8D2	pc_up	NA	THR39_1367_S01	6.92943596018	6.35780668259	top5	SSX1	2	NA	36	FALSE	FALSE	26	72.22222222222221
GLT8D2	pc_up	NA	THR39_1370_S01	6.81570350335	6.35780668259	top5	SSX1	3	NA	36	FALSE	FALSE	26	72.22222222222221
GLT8D2	pc_up	NA	THR39_1371_S01	8.01234519042	6.35780668259	top5	SSX1	2	NA	36	FALSE	FALSE	26	72.22222222222221
GLT8D2	pc_up	NA	THR39_1373_S01	7.19918154876	6.35780668259	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
GLT8D2	pc_up	NA	THR39_1375_S01	7.609548139	6.35780668259	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
GLT8D2	pc_up	NA	THR39_1376_S01	6.86740230573	6.35780668259	top5	SSX1	3	NA	36	FALSE	FALSE	26	72.22222222222221
GLT8D2	pc_up	NA	THR39_1377_S01	7.18784690944	6.35780668259	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
GLT8D2	pc_up	NA	THR31_1386_S01	7.35790383855	6.35780668259	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
GLT8D2	pc_up	NA	THR31_1392_S01	7.12691092605	6.35780668259	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
GLT8D2	pc_up	NA	TH27_0976_S01	7.68481873755	6.35685443878	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
GLT8D2	pc_up	NA	THR39_1368_S01	7.00078875819	6.35780668259	top5	SSX2	1	NA	36	FALSE	FALSE	26	72.22222222222221
GLT8D2	pc_up	NA	THR39_1369_S01	7.56033283421	6.35780668259	top5	SSX2	1	NA	36	FALSE	FALSE	26	72.22222222222221
GLT8D2	pc_up	NA	THR39_1372_S01	7.96197053338	6.35780668259	top5	SSX2	2	NA	36	FALSE	FALSE	26	72.22222222222221
GLT8D2	pc_up	NA	THR39_1374_S01	7.0033773602	6.35780668259	top5	SSX2	3	NA	36	FALSE	FALSE	26	72.22222222222221
RNF212	pc_up	NA	TCGA-DX-AB3B-01	6.88217144833	6.1043305397	top5	SSX1	2	monophasic	36	FALSE	FALSE	26	72.22222222222221
RNF212	pc_up	NA	TCGA-MJ-A850-01	6.20043468872	6.1043305397	top5	SSX1	2	monophasic	36	FALSE	FALSE	26	72.22222222222221
RNF212	pc_up	NA	TCGA-X6-A8C7-01	7.02421629379	6.1043305397	top5	SSX1	1	biphasic	36	FALSE	FALSE	26	72.22222222222221
RNF212	pc_up	NA	TCGA-DX-A7ER-01	7.15991459398	6.1043305397	top5	SSX2	2	monophasic	36	FALSE	FALSE	26	72.22222222222221
RNF212	pc_up	NA	TCGA-DX-AB3C-01	6.23013026214	6.1043305397	top5	SSX2	2	monophasic	36	FALSE	FALSE	26	72.22222222222221
RNF212	pc_up	NA	TH03_0112_S01	7.43003431857	6.1043305397	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
RNF212	pc_up	NA	TH03_0112_S02	7.16490692668	6.1043305397	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
RNF212	pc_up	NA	THR39_1360_S01	6.44128427193	6.1043305397	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
RNF212	pc_up	NA	THR39_1361_S01	6.29406929509	6.1043305397	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
RNF212	pc_up	NA	THR39_1363_S01	6.17452626527	6.1043305397	top5	SSX1	3	NA	36	FALSE	FALSE	26	72.22222222222221
RNF212	pc_up	NA	THR39_1364_S01	6.53993424517	6.1043305397	top5	SSX1	3	NA	36	FALSE	FALSE	26	72.22222222222221
RNF212	pc_up	NA	THR39_1365_S01	6.46662712004	6.1043305397	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
RNF212	pc_up	NA	THR39_1366_S01	6.18487534291	6.1043305397	top5	SSX1	2	NA	36	FALSE	FALSE	26	72.22222222222221
RNF212	pc_up	NA	THR39_1370_S01	6.72764822227	6.1043305397	top5	SSX1	3	NA	36	FALSE	FALSE	26	72.22222222222221
RNF212	pc_up	NA	THR39_1371_S01	6.6372044819	6.1043305397	top5	SSX1	2	NA	36	FALSE	FALSE	26	72.22222222222221
RNF212	pc_up	NA	THR39_1373_S01	6.85835405768	6.1043305397	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
RNF212	pc_up	NA	THR39_1375_S01	6.22727899447	6.1043305397	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
RNF212	pc_up	NA	THR39_1377_S01	6.28688114779	6.1043305397	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
RNF212	pc_up	NA	THR31_1386_S01	6.61662235503	6.1043305397	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
RNF212	pc_up	NA	TH03_0156_S01	6.19160212846	6.1043305397	top5	SSX1	3	NA	36	FALSE	FALSE	26	72.22222222222221
RNF212	pc_up	NA	TH27_0976_S01	6.77925972037	6.1043305397	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
RNF212	pc_up	NA	THR39_1368_S01	6.38612115681	6.1043305397	top5	SSX2	1	NA	36	FALSE	FALSE	26	72.22222222222221
RNF212	pc_up	NA	THR39_1369_S01	6.57637096749	6.1043305397	top5	SSX2	1	NA	36	FALSE	FALSE	26	72.22222222222221
RNF212	pc_up	NA	THR39_1372_S01	7.05300269569	6.1043305397	top5	SSX2	2	NA	36	FALSE	FALSE	26	72.22222222222221
RNF212	pc_up	NA	THR39_1374_S01	6.73470962023	6.1043305397	top5	SSX2	3	NA	36	FALSE	FALSE	26	72.22222222222221
RNF212	pc_up	NA	THR39_1378_S01	8.07692245939	6.1043305397	top5	SSX2	2	NA	36	FALSE	FALSE	26	72.22222222222221
TLE1	pc_up	NA	TCGA-X6-A8C7-01	8.25642179065	7.41084289551	top5	SSX1	1	biphasic	36	FALSE	FALSE	26	72.22222222222221
TLE1	pc_up	NA	TCGA-WK-A8XT-01	7.87943433343	7.41084289551	top5	SSX2	1	monophasic	36	FALSE	FALSE	26	72.22222222222221
TLE1	pc_up	NA	TH03_0112_S01	7.8880125854	7.41084289551	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
TLE1	pc_up	NA	TH03_0112_S02	8.22318117953	7.41084289551	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
TLE1	pc_up	NA	THR39_1360_S01	8.06091204959	7.41132974625	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
TLE1	pc_up	NA	THR39_1361_S01	7.46082445832	7.41132974625	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
TLE1	pc_up	NA	THR39_1363_S01	8.56807011795	7.41132974625	top5	SSX1	3	NA	36	FALSE	FALSE	26	72.22222222222221
TLE1	pc_up	NA	THR39_1364_S01	9.10142421715	7.41132974625	top5	SSX1	3	NA	36	FALSE	FALSE	26	72.22222222222221
TLE1	pc_up	NA	THR39_1365_S01	7.61139372585	7.41132974625	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
TLE1	pc_up	NA	THR39_1366_S01	7.81909334097	7.41132974625	top5	SSX1	2	NA	36	FALSE	FALSE	26	72.22222222222221
TLE1	pc_up	NA	THR39_1367_S01	7.45038647903	7.41132974625	top5	SSX1	2	NA	36	FALSE	FALSE	26	72.22222222222221
TLE1	pc_up	NA	THR39_1370_S01	7.60725632749	7.41132974625	top5	SSX1	3	NA	36	FALSE	FALSE	26	72.22222222222221
TLE1	pc_up	NA	THR39_1371_S01	8.52958672378	7.41132974625	top5	SSX1	2	NA	36	FALSE	FALSE	26	72.22222222222221
TLE1	pc_up	NA	THR39_1373_S01	8.76907746033	7.41132974625	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
TLE1	pc_up	NA	THR39_1375_S01	7.89402952131	7.41132974625	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
TLE1	pc_up	NA	THR39_1376_S01	8.01502470527	7.41132974625	top5	SSX1	3	NA	36	FALSE	FALSE	26	72.22222222222221
TLE1	pc_up	NA	THR39_1377_S01	7.43954003061	7.41132974625	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
TLE1	pc_up	NA	THR31_1386_S01	8.72529808404	7.41132974625	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
TLE1	pc_up	NA	THR31_1392_S01	8.45754504555	7.41132974625	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
TLE1	pc_up	NA	THR31_1393_S01	7.53605290024	7.41132974625	top5	SSX1	3	NA	36	FALSE	FALSE	26	72.22222222222221
TLE1	pc_up	NA	TH03_0156_S01	7.67440415394	7.41084289551	top5	SSX1	3	NA	36	FALSE	FALSE	26	72.22222222222221
TLE1	pc_up	NA	TH27_0976_S01	8.53231695933	7.41084289551	top5	SSX1	1	NA	36	FALSE	FALSE	26	72.22222222222221
TLE1	pc_up	NA	THR39_1368_S01	8.52970383991	7.41132974625	top5	SSX2	1	NA	36	FALSE	FALSE	26	72.22222222222221
TLE1	pc_up	NA	THR39_1369_S01	8.52696864996	7.41132974625	top5	SSX2	1	NA	36	FALSE	FALSE	26	72.22222222222221
TLE1	pc_up	NA	THR39_1372_S01	8.00517539133	7.41132974625	top5	SSX2	2	NA	36	FALSE	FALSE	26	72.22222222222221
TLE1	pc_up	NA	THR39_1374_S01	8.31220227821	7.41132974625	top5	SSX2	3	NA	36	FALSE	FALSE	26	72.22222222222221
COL2A1	pc_up	NA	TCGA-DX-AB3B-01	8.03988743787	1.84988701344	top5	SSX1	2	monophasic	36	TRUE	FALSE	25	69.44444444444444
COL2A1	pc_up	NA	TCGA-DX-A7EO-01	5.47282691237	1.84988701344	top5	SSX2	2	biphasic	36	TRUE	FALSE	25	69.44444444444444
COL2A1	pc_up	NA	TCGA-DX-A7ER-01	5.92580712914	1.84988701344	top5	SSX2	2	monophasic	36	TRUE	FALSE	25	69.44444444444444
COL2A1	pc_up	NA	TCGA-DX-AB3C-01	7.13449510184	1.84988701344	top5	SSX2	2	monophasic	36	TRUE	FALSE	25	69.44444444444444
COL2A1	pc_up	NA	TCGA-WK-A8XT-01	6.33536172968	1.84988701344	top5	SSX2	1	monophasic	36	TRUE	FALSE	25	69.44444444444444
COL2A1	pc_up	pd_up	TCGA-Z4-AAPF-01	7.30414950152	1.84988701344	top5	SSX2	1	poorly differentiated	36	TRUE	FALSE	25	69.44444444444444
COL2A1	pc_up	NA	TH03_0112_S01	7.63052196347	1.84988701344	top5	SSX1	1	NA	36	TRUE	FALSE	25	69.44444444444444
COL2A1	pc_up	NA	TH03_0112_S02	6.94216258558	1.84988701344	top5	SSX1	1	NA	36	TRUE	FALSE	25	69.44444444444444
COL2A1	pc_up	NA	THR39_1360_S01	8.59991284219	1.84988701344	top5	SSX1	1	NA	36	TRUE	FALSE	25	69.44444444444444
COL2A1	pc_up	NA	THR39_1362_S01	7.12845838415	1.84988701344	top5	SSX1	1	NA	36	TRUE	FALSE	25	69.44444444444444
COL2A1	pc_up	NA	THR39_1363_S01	6.30724635523	1.84988701344	top5	SSX1	3	NA	36	TRUE	FALSE	25	69.44444444444444
COL2A1	pc_up	NA	THR39_1364_S01	5.86814347967	1.84988701344	top5	SSX1	3	NA	36	TRUE	FALSE	25	69.44444444444444
COL2A1	pc_up	NA	THR39_1367_S01	5.88728155167	1.84988701344	top5	SSX1	2	NA	36	TRUE	FALSE	25	69.44444444444444
COL2A1	pc_up	NA	THR39_1370_S01	6.46809451638	1.84988701344	top5	SSX1	3	NA	36	TRUE	FALSE	25	69.44444444444444
COL2A1	pc_up	NA	THR39_1371_S01	8.79106518581	1.84988701344	top5	SSX1	2	NA	36	TRUE	FALSE	25	69.44444444444444
COL2A1	pc_up	NA	THR39_1376_S01	5.97590527352	1.84988701344	top5	SSX1	3	NA	36	TRUE	FALSE	25	69.44444444444444
COL2A1	pc_up	NA	THR31_1386_S01	7.29038753976	1.84988701344	top5	SSX1	1	NA	36	TRUE	FALSE	25	69.44444444444444
COL2A1	pc_up	NA	THR31_1393_S01	6.63633460244	1.84988701344	top5	SSX1	3	NA	36	TRUE	FALSE	25	69.44444444444444
COL2A1	pc_up	NA	TH03_0156_S01	7.70334991517	1.84988701344	top5	SSX1	3	NA	36	TRUE	FALSE	25	69.44444444444444
COL2A1	pc_up	NA	TH27_0976_S01	7.34323013955	1.84988701344	top5	SSX1	1	NA	36	TRUE	FALSE	25	69.44444444444444
COL2A1	pc_up	NA	THR39_1368_S01	6.80735492206	1.84988701344	top5	SSX2	1	NA	36	TRUE	FALSE	25	69.44444444444444
COL2A1	pc_up	NA	THR39_1369_S01	6.30231905095	1.84988701344	top5	SSX2	1	NA	36	TRUE	FALSE	25	69.44444444444444
COL2A1	pc_up	NA	THR39_1372_S01	8.41290851755	1.84988701344	top5	SSX2	2	NA	36	TRUE	FALSE	25	69.44444444444444
COL2A1	pc_up	NA	THR39_1374_S01	5.76420813014	1.84988701344	top5	SSX2	3	NA	36	TRUE	FALSE	25	69.44444444444444
COL2A1	pc_up	NA	TCGA-DX-A7EQ-01	5.58406504548	1.84988701344	top5	NA	2	monophasic	36	TRUE	FALSE	25	69.44444444444444
EBF3	pc_up	NA	TCGA-DX-AB3B-01	6.83071857531	2.87060642242	top5	SSX1	2	monophasic	36	FALSE	FALSE	25	69.44444444444444
EBF3	pc_up	NA	TCGA-X6-A8C7-01	6.86204421138	2.87060642242	top5	SSX1	1	biphasic	36	FALSE	FALSE	25	69.44444444444444
EBF3	pc_up	NA	TCGA-DX-A7ER-01	5.70264554735	2.87060642242	top5	SSX2	2	monophasic	36	FALSE	FALSE	25	69.44444444444444
EBF3	pc_up	NA	TCGA-FX-A8OO-01	7.77917679755	2.87060642242	top5	SSX2	3	poorly differentiated	36	FALSE	FALSE	25	69.44444444444444
EBF3	pc_up	NA	TCGA-WK-A8XT-01	6.9186636439899996	2.87060642242	top5	SSX2	1	monophasic	36	FALSE	FALSE	25	69.44444444444444
EBF3	pc_up	NA	TCGA-Z4-AAPF-01	5.43432509277	2.87060642242	top5	SSX2	1	poorly differentiated	36	FALSE	FALSE	25	69.44444444444444
EBF3	pc_up	NA	TH03_0112_S01	6.50874555424	2.87060642242	top5	SSX1	1	NA	36	FALSE	FALSE	25	69.44444444444444
EBF3	pc_up	NA	TH03_0112_S02	6.46825746832	2.87060642242	top5	SSX1	1	NA	36	FALSE	FALSE	25	69.44444444444444
EBF3	pc_up	NA	THR39_1360_S01	7.99288170326	2.8781607151	top5	SSX1	1	NA	36	FALSE	FALSE	25	69.44444444444444
EBF3	pc_up	NA	THR39_1361_S01	6.10328780841	2.8781607151	top5	SSX1	1	NA	36	FALSE	FALSE	25	69.44444444444444
EBF3	pc_up	NA	THR39_1365_S01	5.88068552526	2.8781607151	top5	SSX1	1	NA	36	FALSE	FALSE	25	69.44444444444444
EBF3	pc_up	NA	THR39_1366_S01	6.23131719715	2.8781607151	top5	SSX1	2	NA	36	FALSE	FALSE	25	69.44444444444444
EBF3	pc_up	NA	THR39_1367_S01	7.09750545582	2.8781607151	top5	SSX1	2	NA	36	FALSE	FALSE	25	69.44444444444444
EBF3	pc_up	NA	THR39_1370_S01	6.07681559705	2.8781607151	top5	SSX1	3	NA	36	FALSE	FALSE	25	69.44444444444444
EBF3	pc_up	NA	THR39_1371_S01	6.39248916197	2.8781607151	top5	SSX1	2	NA	36	FALSE	FALSE	25	69.44444444444444
EBF3	pc_up	NA	THR39_1373_S01	6.67129337248	2.8781607151	top5	SSX1	1	NA	36	FALSE	FALSE	25	69.44444444444444
EBF3	pc_up	NA	THR39_1375_S01	6.19337751056	2.8781607151	top5	SSX1	1	NA	36	FALSE	FALSE	25	69.44444444444444
EBF3	pc_up	NA	THR39_1376_S01	6.12287974976	2.8781607151	top5	SSX1	3	NA	36	FALSE	FALSE	25	69.44444444444444
EBF3	pc_up	NA	THR31_1386_S01	5.97498811199	2.8781607151	top5	SSX1	1	NA	36	FALSE	FALSE	25	69.44444444444444
EBF3	pc_up	NA	THR31_1392_S01	6.41633308869	2.8781607151	top5	SSX1	1	NA	36	FALSE	FALSE	25	69.44444444444444
EBF3	pc_up	NA	THR31_1393_S01	6.52544250602	2.8781607151	top5	SSX1	3	NA	36	FALSE	FALSE	25	69.44444444444444
EBF3	pc_up	NA	TH03_0156_S01	6.23304440127	2.87060642242	top5	SSX1	3	NA	36	FALSE	FALSE	25	69.44444444444444
EBF3	pc_up	NA	THR39_1368_S01	7.59738218935	2.8781607151	top5	SSX2	1	NA	36	FALSE	FALSE	25	69.44444444444444
EBF3	pc_up	NA	THR39_1369_S01	7.06522762278	2.8781607151	top5	SSX2	1	NA	36	FALSE	FALSE	25	69.44444444444444
EBF3	pc_up	NA	THR39_1378_S01	4.344828497	2.8781607151	top5	SSX2	2	NA	36	FALSE	FALSE	25	69.44444444444444
MEG3	pc_up	NA	TCGA-DX-AB3B-01	10.1992266093	8.41016578674	top5	SSX1	2	monophasic	36	FALSE	FALSE	25	69.44444444444444
MEG3	pc_up	NA	TCGA-MJ-A850-01	9.69014614373	8.41016578674	top5	SSX1	2	monophasic	36	FALSE	FALSE	25	69.44444444444444
MEG3	pc_up	NA	TCGA-X6-A8C7-01	10.3708886426	8.41016578674	top5	SSX1	1	biphasic	36	FALSE	FALSE	25	69.44444444444444
